,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Embarked
999,,1,Mr,male,57.0,1,1,164.8667,S
1000,,1,Mrs,female,50.0,1,1,211.5,C
1001,,3,Mr,male,28.0,0,0,8.05,S
1002,,2,Miss,female,30.0,1,0,13.8583,C
1003,,3,Mr,male,21.0,0,0,8.05,S
1004,,2,Mrs,female,22.0,0,0,10.5,S
1005,,3,Mr,male,21.0,0,0,7.7958,S
1006,,1,Mrs,female,53.0,0,0,27.4458,C
1007,,3,Mrs,female,28.0,0,2,15.2458,C
1008,,3,Mr,male,23.0,0,0,7.7958,S
1009,,3,Miss,female,28.0,0,0,7.75,Q
1010,,3,Mr,male,40.5,0,0,15.1,S
1011,,2,Mr,male,36.0,0,0,13.0,S
1012,,2,Mr,male,14.0,0,0,65.0,S
1013,,1,Miss,female,21.0,0,0,26.55,S
1014,,3,Mr,male,21.0,1,0,6.4958,S
1015,,3,Mr,male,28.0,0,0,7.8792,Q
1016,,1,Mr,male,39.0,1,0,71.2833,C
1017,,3,Mr,male,20.0,0,0,7.8542,S
1018,,1,Mr,male,64.0,1,0,75.25,C
1019,,3,Mr,male,20.0,0,0,7.225,C
1020,,2,Miss,female,18.0,1,1,13.0,S
1021,,1,Mrs,female,48.0,1,0,106.425,C
1022,,1,Mrs,female,55.0,0,0,27.7208,C
1023,,2,Mrs,female,45.0,0,2,30.0,S
1024,,1,Mr,male,45.0,1,1,134.5,C
1025,,3,Mr,male,28.0,0,0,7.8875,S
1026,,3,Master,male,28.0,1,2,23.45,S
1027,,1,Mr,male,41.0,1,0,51.8625,S
1028,,2,Mrs,female,22.0,0,0,21.0,S
1029,,2,Mr,male,42.0,1,1,32.5,S
1030,,2,Mrs,female,29.0,1,0,26.0,S
1031,,3,Mrs,female,28.0,1,0,14.4542,C
1032,,2,Miss,female,0.92,1,2,27.75,S
1033,,3,Mr,male,20.0,0,0,7.925,S
1034,,1,Mr,male,27.0,1,0,136.7792,C
1035,,3,Mr,male,24.0,0,0,9.325,S
1036,,3,Mr,male,32.5,0,0,9.5,S
1037,,3,Mr,male,28.0,0,0,7.55,S
1038,,3,Mr,male,28.0,0,0,7.75,Q
1039,,3,Mr,male,28.0,0,0,8.05,S
1040,,2,Miss,female,19.0,0,0,13.0,S
1041,,3,Mr,male,21.0,0,0,7.775,S
1042,,3,Mr,male,36.5,1,0,17.4,S
1043,,3,Mr,male,21.0,0,0,7.8542,S
1044,,2,Mrs,female,29.0,0,2,23.0,S
1045,,3,Miss,female,1.0,1,1,12.1833,S
1046,,2,Mr,male,30.0,0,0,12.7375,C
1047,,3,Mr,male,28.0,0,0,7.8958,S
1048,,1,Mr,male,28.0,0,0,0.0,S
1049,,3,Mr,male,28.0,0,0,7.55,S
1050,,3,Miss,female,28.0,0,0,8.05,S
1051,,3,Mr,male,17.0,0,0,8.6625,S
1052,,1,Mr,male,46.0,0,0,75.2417,C
1053,,3,Mr,male,28.0,0,0,7.75,Q
1054,,1,Mrs,female,26.0,1,0,136.7792,C
1055,,3,Miss,female,28.0,1,0,15.5,Q
1056,,3,Mr,male,28.0,0,0,7.225,C
1057,,2,Miss,female,20.0,1,0,26.0,S
1058,,2,Mr,male,28.0,0,0,10.5,S
1059,,2,Mr,male,40.0,1,0,26.0,S
1060,,2,Mr,male,30.0,1,0,21.0,S
1061,,2,Mr,male,22.0,0,0,10.5,S
1062,,3,Miss,female,23.0,0,0,8.6625,S
1063,,3,Master,male,0.75,1,1,13.775,S
1064,,3,Miss,female,28.0,0,0,7.75,Q
1065,,3,Miss,female,9.0,1,1,15.2458,C
1066,,3,Miss,female,2.0,1,1,20.2125,S
1067,,3,Mr,male,36.0,0,0,7.25,S
1068,,3,Mr,male,28.0,0,0,7.25,S
1069,,1,Mr,male,24.0,1,0,82.2667,S
1070,,3,Mr,male,28.0,0,0,7.2292,C
1071,,3,Mr,male,28.0,0,0,8.05,S
1072,,1,Mr,male,28.0,0,0,39.6,S
1073,,3,Miss,female,30.0,0,0,6.95,Q
1074,,3,Mr,male,28.0,0,0,7.2292,C
1075,,1,Dr,male,53.0,1,1,81.8583,S
1076,,3,Mr,male,36.0,0,0,9.5,S
1077,,3,Mr,male,26.0,0,0,7.8958,S
1078,,2,Miss,female,1.0,1,2,41.5792,C
1079,,3,Mr,male,28.0,2,0,21.6792,C
1080,,1,Mr,male,30.0,0,0,45.5,S
1081,,3,Mr,male,29.0,0,0,7.8542,S
1082,,3,Mr,male,32.0,0,0,7.775,S
1083,,2,Mr,male,28.0,0,0,15.0458,C
1084,,2,Mr,male,43.0,0,1,21.0,S
1085,,3,Mr,male,24.0,0,0,8.6625,S
1086,,3,Miss,female,28.0,0,0,7.75,Q
1087,,1,Mrs,female,64.0,1,1,26.55,S
1088,,1,Mr,male,30.0,1,2,151.55,S
1089,,3,Master,male,0.83,0,1,9.35,S
1090,,1,Mr,male,55.0,1,1,93.5,S
1091,,3,Mrs,female,45.0,1,0,14.1083,S
1092,,3,Mr,male,18.0,0,0,8.6625,S
1093,,3,Mr,male,22.0,0,0,7.225,C
1094,,3,Mr,male,28.0,0,0,7.575,S
1095,,3,Miss,female,37.0,0,0,7.75,Q
1096,,1,Mrs,female,55.0,0,0,135.6333,C
1097,,3,Miss,female,17.0,0,0,7.7333,Q
1098,,1,Mr,male,57.0,1,0,146.5208,C
1099,,2,Mr,male,19.0,0,0,10.5,S
1100,,3,Mr,male,27.0,0,0,7.8542,S
1101,,2,Mr,male,22.0,2,0,31.5,S
1102,,3,Mr,male,26.0,0,0,7.775,S
1103,,3,Mr,male,25.0,0,0,7.2292,C
1104,,2,Mr,male,26.0,0,0,13.0,S
1105,,1,Mr,male,33.0,0,0,26.55,S
1106,,1,Miss,female,39.0,0,0,211.3375,S
1107,,3,Mr,male,23.0,0,0,7.05,S
1108,,2,Miss,female,12.0,2,1,39.0,S
1109,,1,Mr,male,46.0,0,0,79.2,C
1110,,2,Mr,male,29.0,1,0,26.0,S
1111,,2,Mr,male,21.0,0,0,13.0,S
1112,,2,Mrs,female,48.0,0,2,36.75,S
1113,,1,Mr,male,39.0,0,0,29.7,C
1114,,3,Mr,male,28.0,0,0,7.225,C
1115,,3,Mrs,female,19.0,1,1,15.7417,C
1116,,3,Mr,male,27.0,0,0,7.8958,S
1117,,1,Mr,male,30.0,0,0,26.0,S
1118,,2,Mr,male,32.0,0,0,13.0,S
1119,,3,Mr,male,39.0,0,2,7.2292,C
1120,,2,Mr,male,25.0,0,0,31.5,S
1121,,3,Master,male,28.0,0,0,7.2292,C
1122,,2,Mr,male,18.0,0,0,10.5,S
1123,,3,Mr,male,32.0,0,0,7.5792,S
1124,,3,Mr,male,28.0,1,9,69.55,S
1125,,1,Mrs,female,58.0,0,1,512.3292,C
1126,,3,Master,male,28.0,1,1,14.5,S
1127,,3,Miss,female,16.0,0,0,7.65,S
1128,,2,Mr,male,26.0,0,0,13.0,S
1129,,3,Mrs,female,38.0,0,0,7.2292,C
1130,,2,Mr,male,24.0,0,0,13.5,S
1131,,2,Miss,female,31.0,0,0,21.0,S
1132,,1,Mrs,female,45.0,0,1,63.3583,C
1133,,2,Mr,male,25.0,0,0,10.5,S
1134,,2,Mr,male,18.0,0,0,73.5,S
1135,,2,Mr,male,49.0,1,2,65.0,S
1136,,3,Miss,female,0.17,1,2,20.575,S
1137,,1,Mr,male,50.0,0,0,26.0,S
1138,,1,Mrs,female,59.0,2,0,51.4792,S
1139,,3,Mr,male,28.0,0,0,7.8792,S
1140,,3,Mr,male,28.0,0,0,7.75,Q
1141,,3,Mrs,female,30.0,1,0,15.55,S
1142,,3,Master,male,14.5,8,2,69.55,S
1143,,2,Mrs,female,24.0,1,1,37.0042,C
1144,,2,Mrs,female,31.0,0,0,21.0,S
1145,,3,Mr,male,27.0,0,0,8.6625,S
1146,,1,Mrs,female,25.0,1,0,55.4417,C
1147,,3,Mrs,female,28.0,1,9,69.55,S
1148,,3,Mr,male,28.0,1,0,14.4583,C
1149,,3,Miss,female,22.0,0,0,39.6875,S
1150,,1,Mrs,female,45.0,0,1,59.4,C
1151,,2,Mr,male,29.0,0,0,13.8583,C
1152,,2,Mr,male,21.0,1,0,11.5,S
1153,,1,Miss,female,31.0,0,0,134.5,C
1154,,1,Mr,male,49.0,0,0,0.0,S
1155,,2,Mr,male,44.0,0,0,13.0,S
1156,,1,Mrs,female,54.0,1,1,81.8583,S
1157,,1,Miss,female,45.0,0,0,262.375,C
1158,,3,Miss,female,22.0,2,0,8.6625,S
1159,,2,Mr,male,21.0,0,0,11.5,S
1160,,1,Mr,male,55.0,0,0,50.0,S
1161,,3,Master,male,5.0,4,2,31.3875,S
1162,,3,Mr,male,28.0,0,0,7.75,Q
1163,,3,Mr,male,26.0,0,0,7.8792,Q
1164,,3,Mrs,female,28.0,0,0,14.5,S
1165,,3,Mrs,female,19.0,1,0,16.1,S
1166,,2,Mr,male,28.0,0,0,12.875,S
1167,,2,Miss,female,24.0,1,2,65.0,S
1168,,3,Mr,male,24.0,0,0,7.775,S
1169,,2,Mr,male,57.0,0,0,13.0,S
1170,,3,Mr,male,21.0,0,0,7.75,Q
1171,,3,Master,male,6.0,3,1,21.075,S
1172,,1,Mr,male,23.0,0,0,93.5,S
1173,,1,Mrs,female,51.0,0,1,39.4,S
1174,,3,Master,male,13.0,0,2,20.25,S
1175,,2,Mr,male,47.0,0,0,10.5,S
1176,,3,Mr,male,29.0,3,1,22.025,S
1177,,1,Mrs,female,18.0,1,0,60.0,S
1178,,3,Mr,male,24.0,0,0,7.25,Q
1179,,1,Mrs,female,48.0,1,1,79.2,C
1180,,3,Mr,male,22.0,0,0,7.775,S
1181,,3,Mr,male,31.0,0,0,7.7333,Q
1182,,1,Miss,female,30.0,0,0,164.8667,S
1183,,2,Mr,male,38.0,1,0,21.0,S
1184,,1,Miss,female,22.0,0,1,59.4,C
1185,,1,Mr,male,17.0,0,0,47.1,S
1186,,1,Mr,male,43.0,1,0,27.7208,C
1187,,2,Mr,male,20.0,0,0,13.8625,C
1188,,2,Mr,male,23.0,1,0,10.5,S
1189,,1,Mr,male,50.0,1,1,211.5,C
1190,,3,Miss,female,28.0,0,0,7.7208,Q
1191,,3,Miss,female,3.0,1,1,13.775,S
1192,,3,Miss,female,28.0,0,0,7.75,Q
1193,,1,Mrs,female,37.0,1,0,90.0,Q
1194,,3,Miss,female,28.0,0,0,7.775,S
1195,,3,Mr,male,28.0,0,0,8.05,S
1196,,1,Dona,female,39.0,0,0,108.9,C
1197,,3,Mr,male,38.5,0,0,7.25,S
1198,,3,Mr,male,28.0,0,0,8.05,S
1199,,3,Master,male,28.0,1,1,22.3583,C
